station,valid,metar
HRL,2023-06-07 02:52,KHRL 070252Z 12004KT 10SM CLR 23/23 A2985 RMK AO2 SLP108 T02330228 53013
HRL,2023-06-07 03:52,KHRL 070352Z 13003KT 10SM CLR 23/22 A2986 RMK AO2 SLP111 T02280222
HRL,2023-06-07 04:52,KHRL 070452Z 15005KT 10SM CLR 23/22 A2987 RMK AO2 SLP113 T02280222
HRL,2023-06-07 05:52,KHRL 070552Z AUTO 17005KT 10SM CLR 22/22 A2986 RMK AO2 SLP112 T02220217 10283 20222 403220200 50005
HRL,2023-06-07 06:52,KHRL 070652Z AUTO 20005KT 10SM CLR 23/22 A2986 RMK AO2 SLP111 T02330222
HRL,2023-06-07 07:52,KHRL 070752Z AUTO 00000KT 10SM CLR 23/22 A2986 RMK AO2 SLP111 T02280222
HRL,2023-06-07 08:52,KHRL 070852Z AUTO 04004KT 10SM CLR 22/22 A2984 RMK AO2 SLP104 T02170217 58008
HRL,2023-06-07 09:52,KHRL 070952Z AUTO 00000KT 10SM CLR 21/21 A2983 RMK AO2 SLP101 T02110211
HRL,2023-06-07 10:52,KHRL 071052Z 03003KT 9SM CLR 22/22 A2985 RMK AO2 SLP107 T02170217
HRL,2023-06-07 11:52,KHRL 071152Z 06004KT 7SM CLR 21/21 A2985 RMK AO2 SLP107 T02060206 10233 20206 53003
HRL,2023-06-07 12:52,KHRL 071252Z 09003KT 10SM CLR 24/23 A2986 RMK AO2 SLP111 T02390233
HRL,2023-06-07 13:52,KHRL 071352Z 11006KT 10SM CLR 26/24 A2988 RMK AO2 SLP117 T02610244
HRL,2023-06-07 14:52,KHRL 071452Z 10004KT 10SM CLR 28/24 A2987 RMK AO2 SLP115 T02780244 50007
HRL,2023-06-07 15:52,KHRL 071552Z 21004KT 10SM CLR 29/23 A2986 RMK AO2 SLP111 T02940233
HRL,2023-06-07 16:52,KHRL 071652Z 16004KT 10SM CLR 31/21 A2986 RMK AO2 SLP112 T03110211
HRL,2023-06-07 17:52,KHRL 071752Z 00000KT 10SM FEW040 32/22 A2985 RMK AO2 SLP108 T03220217 10333 20206 58007
HRL,2023-06-07 18:52,KHRL 071852Z 13003KT 10SM FEW046 SCT055 33/22 A2983 RMK AO2 SLP102 T03280222
HRL,2023-06-07 19:52,KHRL 071952Z 07008KT 10SM SCT047 32/23 A2981 RMK AO2 SLP095 T03220228
HRL,2023-06-07 20:52,KHRL 072052Z 09010KT 10SM CLR 33/24 A2980 RMK AO2 SLP090 T03280239 56018
HRL,2023-06-07 21:52,KHRL 072152Z 09011KT 10SM CLR 32/23 A2979 RMK AO2 SLP089 T03170233
HRL,2023-06-07 22:52,KHRL 072252Z 11012KT 10SM CLR 29/23 A2977 RMK AO2 SLP081 T02940228
HRL,2023-06-07 23:52,KHRL 072352Z 10011KT 10SM CLR 28/22 A2977 RMK AO2 SLP080 T02780222 10339 20278 58010
HRL,2023-06-08 00:52,KHRL 080052Z 12010KT 10SM CLR 28/22 A2979 RMK AO2 SLP087 T02780217
HRL,2023-06-08 01:52,KHRL 080152Z 13007KT 10SM CLR 26/22 A2980 RMK AO2 SLP090 T02560222
HRL,2023-06-08 02:52,KHRL 080252Z 09005KT 10SM CLR 24/23 A2981 RMK AO2 SLP095 T02390228 51015
HRL,2023-06-08 03:52,KHRL 080352Z 13004KT 10SM CLR 24/22 A2982 RMK AO2 SLP097 T02390222
HRL,2023-06-08 04:52,KHRL 080452Z 16003KT 10SM CLR 23/22 A2983 RMK AO2 SLP100 T02330222
HRL,2023-06-08 05:52,KHRL 080552Z AUTO 10005KT 10SM CLR 22/22 A2981 RMK AO2 SLP095 T02220222 10278 20222 403390206 58000
HRL,2023-06-08 06:52,KHRL 080652Z AUTO 13004KT 10SM CLR 23/23 A2981 RMK AO2 SLP093 T02280228
HRL,2023-06-08 07:52,KHRL 080752Z AUTO 13003KT 10SM CLR 23/22 A2979 RMK AO2 SLP088 T02280222
HRL,2023-06-08 08:52,KHRL 080852Z AUTO 16005KT 10SM CLR 22/22 A2977 RMK AO2 SLP081 T02220217 58014
HRL,2023-06-08 09:52,KHRL 080952Z AUTO 21003KT 10SM CLR 23/23 A2981 RMK AO2 SLP094 T02280228
HRL,2023-06-08 10:52,KHRL 081052Z 36005KT 10SM CLR 23/23 A2986 RMK AO2 SLP112 T02280228
HRL,2023-06-08 11:52,KHRL 081152Z 32023G45KT 1SM VCTS +RA BR BKN020 BKN029 OVC080 21/20 A2997 RMK AO2 PK WND 30045/1147 LTG DSNT W RAB46 SLP149 P0025 60025 70025 T02110200 10233 20211 53068
